"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Halsua kk","1995","11","23","02:00","7.8","13"
"Halsua kk","1995","11","24","02:00","2.5","13"
"Halsua kk","1995","11","25","02:00","1.5","11"
"Halsua kk","1995","11","26","02:00","1","12"
"Halsua kk","1995","11","27","02:00","-1","13"
"Halsua kk","1995","11","28","02:00","0.3","13"
"Halsua kk","1995","11","29","02:00","-1","13"
"Halsua kk","1995","11","30","02:00","-1","13"
"Halsua kk","1995","12","1","02:00","-1","13"
"Halsua kk","1995","12","2","02:00","-1","13"
"Halsua kk","1995","12","3","02:00","-1","13"
"Halsua kk","1995","12","4","02:00","-1","13"
"Halsua kk","1995","12","5","02:00","-1","13"
"Halsua kk","1995","12","6","02:00","0.6","13"
"Halsua kk","1995","12","7","02:00","-1","13"
"Halsua kk","1995","12","8","02:00","0.8","13"
"Halsua kk","1995","12","9","02:00","0.9","14"
"Halsua kk","1995","12","10","02:00","3.5","14"
"Halsua kk","1995","12","11","02:00","0.4","17"
"Halsua kk","1995","12","12","02:00","2.3","17"
"Halsua kk","1995","12","13","02:00","-1","20"
"Halsua kk","1995","12","14","02:00","0.3","20"
"Halsua kk","1995","12","15","02:00","-1","20"
"Halsua kk","1995","12","16","02:00","0.3","20"
"Halsua kk","1995","12","17","02:00","-1","20"
"Halsua kk","1995","12","18","02:00","0.3","20"
"Halsua kk","1995","12","19","02:00","9.6","20"
"Halsua kk","1995","12","20","02:00","0.4","35"
"Halsua kk","1995","12","21","02:00","0.2","35"
"Halsua kk","1995","12","22","02:00","-1","35"
"Halsua kk","1995","12","23","02:00","-1","35"
"Halsua kk","1995","12","24","02:00","0.6","35"
"Halsua kk","1995","12","25","02:00","0.6","35"
"Halsua kk","1995","12","26","02:00","0.3","36"
"Halsua kk","1995","12","27","02:00","1","34"
"Halsua kk","1995","12","28","02:00","1.1","35"
"Halsua kk","1995","12","29","02:00","-1","36"
"Halsua kk","1995","12","30","02:00","0.5","35"
"Halsua kk","1995","12","31","02:00","0.4","36"
"Halsua kk","1996","1","1","02:00","0.8","36"
"Halsua kk","1996","1","2","02:00","-1","36"
"Halsua kk","1996","1","3","02:00","0.2","36"
"Halsua kk","1996","1","4","02:00","-1","36"
"Halsua kk","1996","1","5","02:00","0.3","36"
"Halsua kk","1996","1","6","02:00","-1","35"
"Halsua kk","1996","1","7","02:00","-1","35"
"Halsua kk","1996","1","8","02:00","0.3","34"
"Halsua kk","1996","1","9","02:00","0.3","34"
"Halsua kk","1996","1","10","02:00","-1","32"
"Halsua kk","1996","1","11","02:00","0.2","32"
"Halsua kk","1996","1","12","02:00","0.6","32"
"Halsua kk","1996","1","13","02:00","5","32"
"Halsua kk","1996","1","14","02:00","2.6","31"
"Halsua kk","1996","1","15","02:00","0.2","30"
"Halsua kk","1996","1","16","02:00","0.6","29"
"Halsua kk","1996","1","17","02:00","2.4","29"
"Halsua kk","1996","1","18","02:00","0.2","31"
"Halsua kk","1996","1","19","02:00","-1","31"
"Halsua kk","1996","1","20","02:00","-1","31"
"Halsua kk","1996","1","21","02:00","-1","31"
"Halsua kk","1996","1","22","02:00","-1","31"
"Halsua kk","1996","1","23","02:00","-1","31"
"Halsua kk","1996","1","24","02:00","0.5","31"
"Halsua kk","1996","1","25","02:00","-1","31"
"Halsua kk","1996","1","26","02:00","3.1","31"
"Halsua kk","1996","1","27","02:00","-1","31"
"Halsua kk","1996","1","28","02:00","-1","31"
"Halsua kk","1996","1","29","02:00","0.4","31"
"Halsua kk","1996","1","30","02:00","0.3","32"
"Halsua kk","1996","1","31","02:00","0.2","32"
"Halsua kk","1996","2","1","02:00","0.5","32"
"Halsua kk","1996","2","2","02:00","-1","32"
"Halsua kk","1996","2","3","02:00","6.1","32"
"Halsua kk","1996","2","4","02:00","0.9","42"
"Halsua kk","1996","2","5","02:00","0.4","43"
"Halsua kk","1996","2","6","02:00","0.3","43"
"Halsua kk","1996","2","7","02:00","0.3","43"
"Halsua kk","1996","2","8","02:00","-1","43"
"Halsua kk","1996","2","9","02:00","-1","43"
"Halsua kk","1996","2","10","02:00","-1","43"
"Halsua kk","1996","2","11","02:00","-1","43"
"Halsua kk","1996","2","12","02:00","-1","43"
"Halsua kk","1996","2","13","02:00","0.9","43"
"Halsua kk","1996","2","14","02:00","-1","43"
"Halsua kk","1996","2","15","02:00","4.6","43"
"Halsua kk","1996","2","16","02:00","0.6","45"
"Halsua kk","1996","2","17","02:00","0.4","45"
"Halsua kk","1996","2","18","02:00","-1","45"
"Halsua kk","1996","2","19","02:00","-1","45"
"Halsua kk","1996","2","20","02:00","-1","44"
"Halsua kk","1996","2","21","02:00","-1","44"
"Halsua kk","1996","2","22","02:00","0.4","44"
"Halsua kk","1996","2","23","02:00","1.5","44"
"Halsua kk","1996","2","24","02:00","-1","45"
"Halsua kk","1996","2","25","02:00","4.6","45"
"Halsua kk","1996","2","26","02:00","4.7","52"
"Halsua kk","1996","2","27","02:00","1.6","53"
"Halsua kk","1996","2","28","02:00","3.9","53"
"Halsua kk","1996","2","29","02:00","3.3","55"
"Halsua kk","1996","3","1","02:00","0.6","58"
"Halsua kk","1996","3","2","02:00","-1","57"
"Halsua kk","1996","3","3","02:00","-1","56"
"Halsua kk","1996","3","4","02:00","0.6","55"
"Halsua kk","1996","3","5","02:00","-1","54"
"Halsua kk","1996","3","6","02:00","-1","54"
"Halsua kk","1996","3","7","02:00","-1","54"
"Halsua kk","1996","3","8","02:00","-1","53"
"Halsua kk","1996","3","9","02:00","-1","52"
"Halsua kk","1996","3","10","02:00","-1","52"
"Halsua kk","1996","3","11","02:00","-1","52"
"Halsua kk","1996","3","12","02:00","-1","51"
"Halsua kk","1996","3","13","02:00","-1","51"
"Halsua kk","1996","3","14","02:00","-1","50"
"Halsua kk","1996","3","15","02:00","0.5","50"
"Halsua kk","1996","3","16","02:00","-1","49"
"Halsua kk","1996","3","17","02:00","0","49"
"Halsua kk","1996","3","18","02:00","0","48"
"Halsua kk","1996","3","19","02:00","-1","48"
"Halsua kk","1996","3","20","02:00","-1","48"
"Halsua kk","1996","3","21","02:00","-1","48"
"Halsua kk","1996","3","22","02:00","-1","48"
"Halsua kk","1996","3","23","02:00","-1","48"
"Halsua kk","1996","3","24","02:00","-1","48"
"Halsua kk","1996","3","25","02:00","0","48"
"Halsua kk","1996","3","26","02:00","2.8","47"
"Halsua kk","1996","3","27","02:00","1.1","50"
"Halsua kk","1996","3","28","02:00","-1","52"
"Halsua kk","1996","3","29","02:00","2.8","51"
"Halsua kk","1996","3","30","02:00","1.1","53"
"Halsua kk","1996","3","31","02:00","2.9","53"
"Halsua kk","1996","4","1","03:00","0.5","55"
"Halsua kk","1996","4","2","03:00","2.8","54"
"Halsua kk","1996","4","3","03:00","-1","57"
"Halsua kk","1996","4","4","03:00","-1","55"
"Halsua kk","1996","4","5","03:00","-1","51"
"Halsua kk","1996","4","6","03:00","-1","49"
"Halsua kk","1996","4","7","03:00","-1","46"
"Halsua kk","1996","4","8","03:00","-1","45"
"Halsua kk","1996","4","9","03:00","-1","42"
"Halsua kk","1996","4","10","03:00","-1","40"
"Halsua kk","1996","4","11","03:00","-1","39"
"Halsua kk","1996","4","12","03:00","-1","39"
"Halsua kk","1996","4","13","03:00","-1","38"
"Halsua kk","1996","4","14","03:00","-1","37"
"Halsua kk","1996","4","15","03:00","-1","35"
"Halsua kk","1996","4","16","03:00","3.9","34"
"Halsua kk","1996","4","17","03:00","6.7","36"
"Halsua kk","1996","4","18","03:00","4","35"
"Halsua kk","1996","4","19","03:00","-1","34"
"Halsua kk","1996","4","20","03:00","-1","34"
"Halsua kk","1996","4","21","03:00","1.8","28"
"Halsua kk","1996","4","22","03:00","-1","22"
"Halsua kk","1996","4","23","03:00","-1","15"
"Halsua kk","1996","4","24","03:00","-1","13"
"Halsua kk","1996","4","25","03:00","1.8","13"
"Halsua kk","1996","4","26","03:00","0.7","14"
"Halsua kk","1996","4","27","03:00","2.5","12"
"Halsua kk","1996","4","28","03:00","5.8","-1"
"Halsua kk","1996","4","29","03:00","-1","0"
"Halsua kk","1996","4","30","03:00","-1","-1"
"Halsua kk","1996","5","1","03:00","-1","-1"
"Halsua kk","1996","5","2","03:00","-1","-1"
"Halsua kk","1996","5","3","03:00","8","-1"
"Halsua kk","1996","5","4","03:00","2.6","-1"
"Halsua kk","1996","5","5","03:00","7.5","-1"
"Halsua kk","1996","5","6","03:00","7.1","-1"
"Halsua kk","1996","5","7","03:00","1.5","-1"
"Halsua kk","1996","5","8","03:00","-1","-1"
"Halsua kk","1996","5","9","03:00","-1","-1"
"Halsua kk","1996","5","10","03:00","-1","-1"
"Halsua kk","1996","5","11","03:00","-1","-1"
"Halsua kk","1996","5","12","03:00","-1","-1"
"Halsua kk","1996","5","13","03:00","0.4","-1"
"Halsua kk","1996","5","14","03:00","-1","-1"
"Halsua kk","1996","5","15","03:00","-1","-1"
"Halsua kk","1996","5","16","03:00","6.3","-1"
"Halsua kk","1996","5","17","03:00","-1","10"
"Halsua kk","1996","5","18","03:00","-1","-1"
"Halsua kk","1996","5","19","03:00","-1","-1"
"Halsua kk","1996","5","20","03:00","-1","-1"
"Halsua kk","1996","5","21","03:00","-1","-1"
"Halsua kk","1996","5","22","03:00","-1","-1"
"Halsua kk","1996","5","23","03:00","-1","-1"
"Halsua kk","1996","5","24","03:00","-1","-1"
"Halsua kk","1996","5","25","03:00","7.5","-1"
"Halsua kk","1996","5","26","03:00","-1","-1"
"Halsua kk","1996","5","27","03:00","-1","-1"
"Halsua kk","1996","5","28","03:00","0.2","-1"
"Halsua kk","1996","5","29","03:00","6.3","-1"
"Halsua kk","1996","5","30","03:00","-1","-1"
"Halsua kk","1996","5","31","03:00","1.6","-1"
"Halsua kk","1996","6","1","03:00","-1","-1"
"Halsua kk","1996","6","2","03:00","-1","-1"
"Halsua kk","1996","6","3","03:00","-1","-1"
"Halsua kk","1996","6","4","03:00","0.4","-1"
"Halsua kk","1996","6","5","03:00","0","-1"
"Halsua kk","1996","6","6","03:00","7.2","-1"
"Halsua kk","1996","6","7","03:00","-1","-1"
"Halsua kk","1996","6","8","03:00","0.5","-1"
"Halsua kk","1996","6","9","03:00","-1","-1"
"Halsua kk","1996","6","10","03:00","-1","-1"
"Halsua kk","1996","6","11","03:00","0.5","-1"
"Halsua kk","1996","6","12","03:00","3.2","-1"
"Halsua kk","1996","6","13","03:00","5.6","-1"
"Halsua kk","1996","6","14","03:00","1.3","-1"
"Halsua kk","1996","6","15","03:00","-1","-1"
"Halsua kk","1996","6","16","03:00","-1","-1"
"Halsua kk","1996","6","17","03:00","-1","-1"
"Halsua kk","1996","6","18","03:00","3.3","-1"
"Halsua kk","1996","6","19","03:00","5","-1"
"Halsua kk","1996","6","20","03:00","1.6","-1"
"Halsua kk","1996","6","21","03:00","5.3","-1"
"Halsua kk","1996","6","22","03:00","1.2","-1"
"Halsua kk","1996","6","23","03:00","3.3","-1"
"Halsua kk","1996","6","24","03:00","1.8","-1"
"Halsua kk","1996","6","25","03:00","0.3","-1"
"Halsua kk","1996","6","26","03:00","-1","-1"
"Halsua kk","1996","6","27","03:00","-1","-1"
"Halsua kk","1996","6","28","03:00","-1","-1"
"Halsua kk","1996","6","29","03:00","-1","-1"
"Halsua kk","1996","6","30","03:00","-1","-1"
"Halsua kk","1996","7","1","03:00","-1","-1"
"Halsua kk","1996","7","2","03:00","2.8","-1"
"Halsua kk","1996","7","3","03:00","1.5","-1"
"Halsua kk","1996","7","4","03:00","0.8","-1"
"Halsua kk","1996","7","5","03:00","7.4","-1"
"Halsua kk","1996","7","6","03:00","8.9","-1"
"Halsua kk","1996","7","7","03:00","-1","-1"
"Halsua kk","1996","7","8","03:00","3.1","-1"
"Halsua kk","1996","7","9","03:00","11.5","-1"
"Halsua kk","1996","7","10","03:00","0.8","-1"
"Halsua kk","1996","7","11","03:00","1.6","-1"
"Halsua kk","1996","7","12","03:00","-1","-1"
"Halsua kk","1996","7","13","03:00","15.6","-1"
"Halsua kk","1996","7","14","03:00","7.3","-1"
"Halsua kk","1996","7","15","03:00","3","-1"
"Halsua kk","1996","7","16","03:00","-1","-1"
"Halsua kk","1996","7","17","03:00","1.6","-1"
"Halsua kk","1996","7","18","03:00","-1","-1"
"Halsua kk","1996","7","19","03:00","-1","-1"
"Halsua kk","1996","7","20","03:00","-1","-1"
"Halsua kk","1996","7","21","03:00","-1","-1"
"Halsua kk","1996","7","22","03:00","-1","-1"
"Halsua kk","1996","7","23","03:00","-1","-1"
"Halsua kk","1996","7","24","03:00","0.5","-1"
"Halsua kk","1996","7","25","03:00","-1","-1"
"Halsua kk","1996","7","26","03:00","2.8","-1"
"Halsua kk","1996","7","27","03:00","5","-1"
"Halsua kk","1996","7","28","03:00","17.2","-1"
"Halsua kk","1996","7","29","03:00","0.8","-1"
"Halsua kk","1996","7","30","03:00","3.1","-1"
"Halsua kk","1996","7","31","03:00","-1","-1"
"Halsua kk","1996","8","1","03:00","1","-1"
"Halsua kk","1996","8","2","03:00","16","-1"
"Halsua kk","1996","8","3","03:00","7.6","-1"
"Halsua kk","1996","8","4","03:00","2","-1"
"Halsua kk","1996","8","5","03:00","-1","-1"
"Halsua kk","1996","8","6","03:00","-1","-1"
"Halsua kk","1996","8","7","03:00","-1","-1"
"Halsua kk","1996","8","8","03:00","-1","-1"
"Halsua kk","1996","8","9","03:00","-1","-1"
"Halsua kk","1996","8","10","03:00","-1","-1"
"Halsua kk","1996","8","11","03:00","-1","-1"
"Halsua kk","1996","8","12","03:00","-1","-1"
"Halsua kk","1996","8","13","03:00","-1","-1"
"Halsua kk","1996","8","14","03:00","1.7","-1"
"Halsua kk","1996","8","15","03:00","-1","-1"
"Halsua kk","1996","8","16","03:00","-1","-1"
"Halsua kk","1996","8","17","03:00","-1","-1"
"Halsua kk","1996","8","18","03:00","-1","-1"
"Halsua kk","1996","8","19","03:00","-1","-1"
"Halsua kk","1996","8","20","03:00","-1","-1"
"Halsua kk","1996","8","21","03:00","-1","-1"
"Halsua kk","1996","8","22","03:00","-1","-1"
"Halsua kk","1996","8","23","03:00","-1","-1"
"Halsua kk","1996","8","24","03:00","-1","-1"
"Halsua kk","1996","8","25","03:00","-1","-1"
"Halsua kk","1996","8","26","03:00","-1","-1"
"Halsua kk","1996","8","27","03:00","0.6","-1"
"Halsua kk","1996","8","28","03:00","0.7","-1"
"Halsua kk","1996","8","29","03:00","-1","-1"
"Halsua kk","1996","8","30","03:00","2.8","-1"
"Halsua kk","1996","8","31","03:00","0.7","-1"
"Halsua kk","1996","9","1","03:00","5.2","-1"
"Halsua kk","1996","9","2","03:00","0.8","-1"
"Halsua kk","1996","9","3","03:00","0.4","-1"
"Halsua kk","1996","9","4","03:00","0.5","-1"
"Halsua kk","1996","9","5","03:00","0.2","-1"
"Halsua kk","1996","9","6","03:00","-1","-1"
"Halsua kk","1996","9","7","03:00","-1","-1"
"Halsua kk","1996","9","8","03:00","-1","-1"
"Halsua kk","1996","9","9","03:00","0.7","-1"
"Halsua kk","1996","9","10","03:00","2","-1"
"Halsua kk","1996","9","11","03:00","5.8","-1"
"Halsua kk","1996","9","12","03:00","2.6","-1"
"Halsua kk","1996","9","13","03:00","2.3","-1"
"Halsua kk","1996","9","14","03:00","-1","-1"
"Halsua kk","1996","9","15","03:00","-1","-1"
"Halsua kk","1996","9","16","03:00","-1","-1"
"Halsua kk","1996","9","17","03:00","-1","-1"
"Halsua kk","1996","9","18","03:00","-1","-1"
"Halsua kk","1996","9","19","03:00","-1","-1"
"Halsua kk","1996","9","20","03:00","0.7","-1"
"Halsua kk","1996","9","21","03:00","0.4","-1"
"Halsua kk","1996","9","22","03:00","-1","-1"
"Halsua kk","1996","9","23","03:00","-1","-1"
"Halsua kk","1996","9","24","03:00","0.5","-1"
"Halsua kk","1996","9","25","03:00","0","-1"
"Halsua kk","1996","9","26","03:00","-1","-1"
"Halsua kk","1996","9","27","03:00","-1","-1"
"Halsua kk","1996","9","28","03:00","2","-1"
"Halsua kk","1996","9","29","03:00","1.6","-1"
"Halsua kk","1996","9","30","03:00","10.8","-1"
"Halsua kk","1996","10","1","03:00","1.1","-1"
"Halsua kk","1996","10","2","03:00","0.5","-1"
"Halsua kk","1996","10","3","03:00","0.2","-1"
"Halsua kk","1996","10","4","03:00","3.3","-1"
"Halsua kk","1996","10","5","03:00","0.7","-1"
"Halsua kk","1996","10","6","03:00","1.7","-1"
"Halsua kk","1996","10","7","03:00","0.4","-1"
"Halsua kk","1996","10","8","03:00","1.2","-1"
"Halsua kk","1996","10","9","03:00","0.9","-1"
"Halsua kk","1996","10","10","03:00","6.6","-1"
"Halsua kk","1996","10","11","03:00","-1","-1"
"Halsua kk","1996","10","12","03:00","10","-1"
"Halsua kk","1996","10","13","03:00","-1","-1"
"Halsua kk","1996","10","14","03:00","-1","-1"
"Halsua kk","1996","10","15","03:00","0.7","-1"
"Halsua kk","1996","10","16","03:00","-1","0"
"Halsua kk","1996","10","17","03:00","4.7","-1"
"Halsua kk","1996","10","18","03:00","3.2","-1"
"Halsua kk","1996","10","19","03:00","0.9","-1"
"Halsua kk","1996","10","20","03:00","-1","-1"
"Halsua kk","1996","10","21","03:00","-1","-1"
"Halsua kk","1996","10","22","03:00","-1","-1"
"Halsua kk","1996","10","23","03:00","-1","-1"
"Halsua kk","1996","10","24","03:00","0.4","-1"
"Halsua kk","1996","10","25","03:00","-1","-1"
"Halsua kk","1996","10","26","03:00","-1","-1"
"Halsua kk","1996","10","27","03:00","-1","-1"
"Halsua kk","1996","10","28","02:00","3.5","-1"
"Halsua kk","1996","10","29","02:00","3.5","-1"
"Halsua kk","1996","10","30","02:00","7.5","-1"
"Halsua kk","1996","10","31","02:00","1.2","0"
"Halsua kk","1996","11","1","02:00","5.2","0"
"Halsua kk","1996","11","2","02:00","2.5","5"
"Halsua kk","1996","11","3","02:00","7.7","4"
"Halsua kk","1996","11","4","02:00","1.3","-1"
"Halsua kk","1996","11","5","02:00","13.2","-1"
"Halsua kk","1996","11","6","02:00","4.8","-1"
"Halsua kk","1996","11","7","02:00","1.9","-1"
"Halsua kk","1996","11","8","02:00","2.4","-1"
"Halsua kk","1996","11","9","02:00","1","2"
"Halsua kk","1996","11","10","02:00","-1","3"
"Halsua kk","1996","11","11","02:00","-1","3"
"Halsua kk","1996","11","12","02:00","2.2","3"
"Halsua kk","1996","11","13","02:00","15.8","5"
"Halsua kk","1996","11","14","02:00","1.2","13"
"Halsua kk","1996","11","15","02:00","0","12"
"Halsua kk","1996","11","16","02:00","0.2","8"
"Halsua kk","1996","11","17","02:00","0.8","2"
"Halsua kk","1996","11","18","02:00","3.6","4"
"Halsua kk","1996","11","19","02:00","10","12"
"Halsua kk","1996","11","20","02:00","2.7","2"
"Halsua kk","1996","11","21","02:00","5.3","1"
"Halsua kk","1996","11","22","02:00","0.8","-1"
"Halsua kk","1996","11","23","02:00","5.8","-1"
"Halsua kk","1996","11","24","02:00","-1","3"
"Halsua kk","1996","11","25","02:00","0","3"
"Halsua kk","1996","11","26","02:00","0.8","3"
"Halsua kk","1996","11","27","02:00","-1","5"
"Halsua kk","1996","11","28","02:00","5.6","5"
"Halsua kk","1996","11","29","02:00","2.9","9"
"Halsua kk","1996","11","30","02:00","0.2","9"
"Halsua kk","1996","12","1","02:00","1.9","9"
"Halsua kk","1996","12","2","02:00","1.4","12"
"Halsua kk","1996","12","3","02:00","0.2","12"
"Halsua kk","1996","12","4","02:00","1.4","12"
"Halsua kk","1996","12","5","02:00","-1","11"
"Halsua kk","1996","12","6","02:00","8.4","3"
"Halsua kk","1996","12","7","02:00","0.6","10"
"Halsua kk","1996","12","8","02:00","1.7","10"
"Halsua kk","1996","12","9","02:00","2.7","8"
"Halsua kk","1996","12","10","02:00","-1","4"
"Halsua kk","1996","12","11","02:00","4.4","4"
"Halsua kk","1996","12","12","02:00","20","5"
"Halsua kk","1996","12","13","02:00","5","23"
"Halsua kk","1996","12","14","02:00","2.4","26"
"Halsua kk","1996","12","15","02:00","1.9","30"
"Halsua kk","1996","12","16","02:00","0.9","32"
"Halsua kk","1996","12","17","02:00","1","32"
"Halsua kk","1996","12","18","02:00","0.6","33"
"Halsua kk","1996","12","19","02:00","1.2","33"
"Halsua kk","1996","12","20","02:00","0.5","31"
"Halsua kk","1996","12","21","02:00","0.4","30"
"Halsua kk","1996","12","22","02:00","-1","30"
"Halsua kk","1996","12","23","02:00","0.7","29"
"Halsua kk","1996","12","24","02:00","-1","29"
"Halsua kk","1996","12","25","02:00","-1","28"
"Halsua kk","1996","12","26","02:00","1","28"
"Halsua kk","1996","12","27","02:00","1.6","30"
"Halsua kk","1996","12","28","02:00","0.3","30"
"Halsua kk","1996","12","29","02:00","-1","30"
"Halsua kk","1996","12","30","02:00","0.3","29"
"Halsua kk","1996","12","31","02:00","1","29"
"Halsua kk","1997","1","1","02:00","0.5","30"
"Halsua kk","1997","1","2","02:00","0.9","30"
"Halsua kk","1997","1","3","02:00","1.8","31"
"Halsua kk","1997","1","4","02:00","5","32"
"Halsua kk","1997","1","5","02:00","-1","34"
"Halsua kk","1997","1","6","02:00","0.8","34"
"Halsua kk","1997","1","7","02:00","0.3","34"
"Halsua kk","1997","1","8","02:00","-1","34"
"Halsua kk","1997","1","9","02:00","0.9","34"
"Halsua kk","1997","1","10","02:00","-1","34"
"Halsua kk","1997","1","11","02:00","-1","34"
"Halsua kk","1997","1","12","02:00","2","34"
"Halsua kk","1997","1","13","02:00","4.3","35"
"Halsua kk","1997","1","14","02:00","-1","38"
"Halsua kk","1997","1","15","02:00","2","38"
"Halsua kk","1997","1","16","02:00","0.4","34"
"Halsua kk","1997","1","17","02:00","0.9","34"
"Halsua kk","1997","1","18","02:00","4.5","35"
"Halsua kk","1997","1","19","02:00","0.9","40"
"Halsua kk","1997","1","20","02:00","0.5","40"
"Halsua kk","1997","1","21","02:00","0","41"
"Halsua kk","1997","1","22","02:00","-1","38"
"Halsua kk","1997","1","23","02:00","0.8","37"
"Halsua kk","1997","1","24","02:00","-1","37"
"Halsua kk","1997","1","25","02:00","-1","37"
"Halsua kk","1997","1","26","02:00","0.2","37"
"Halsua kk","1997","1","27","02:00","0.3","37"
"Halsua kk","1997","1","28","02:00","0.9","37"
"Halsua kk","1997","1","29","02:00","1.3","38"
"Halsua kk","1997","1","30","02:00","2.8","38"
"Halsua kk","1997","1","31","02:00","-1","38"
"Halsua kk","1997","2","1","02:00","-1","38"
"Halsua kk","1997","2","2","02:00","0.2","38"
"Halsua kk","1997","2","3","02:00","0.2","38"
"Halsua kk","1997","2","4","02:00","1.6","38"
"Halsua kk","1997","2","5","02:00","0.6","40"
"Halsua kk","1997","2","6","02:00","0.5","40"
"Halsua kk","1997","2","7","02:00","5.3","40"
"Halsua kk","1997","2","8","02:00","0.7","41"
"Halsua kk","1997","2","9","02:00","0.5","41"
"Halsua kk","1997","2","10","02:00","0.3","40"
"Halsua kk","1997","2","11","02:00","2.5","40"
"Halsua kk","1997","2","12","02:00","0.6","41"
"Halsua kk","1997","2","13","02:00","-1","41"
"Halsua kk","1997","2","14","02:00","4.7","41"
"Halsua kk","1997","2","15","02:00","0.7","41"
"Halsua kk","1997","2","16","02:00","-1","41"
"Halsua kk","1997","2","17","02:00","-1","41"
"Halsua kk","1997","2","18","02:00","-1","41"
"Halsua kk","1997","2","19","02:00","-1","41"
"Halsua kk","1997","2","20","02:00","0.7","41"
"Halsua kk","1997","2","21","02:00","-1","42"
"Halsua kk","1997","2","22","02:00","7.5","42"
"Halsua kk","1997","2","23","02:00","0.3","50"
"Halsua kk","1997","2","24","02:00","5.8","42"
"Halsua kk","1997","2","25","02:00","7","36"
"Halsua kk","1997","2","26","02:00","0.6","32"
"Halsua kk","1997","2","27","02:00","-1","30"
"Halsua kk","1997","2","28","02:00","3.9","30"
"Halsua kk","1997","3","1","02:00","0.3","31"
"Halsua kk","1997","3","2","02:00","6.9","31"
"Halsua kk","1997","3","3","02:00","3.1","29"
"Halsua kk","1997","3","4","02:00","-1","31"
"Halsua kk","1997","3","5","02:00","-1","31"
"Halsua kk","1997","3","6","02:00","0.4","31"
"Halsua kk","1997","3","7","02:00","-1","29"
"Halsua kk","1997","3","8","02:00","1.2","29"
"Halsua kk","1997","3","9","02:00","0.2","29"
"Halsua kk","1997","3","10","02:00","-1","29"
"Halsua kk","1997","3","11","02:00","-1","29"
"Halsua kk","1997","3","12","02:00","0.2","29"
"Halsua kk","1997","3","13","02:00","0.8","28"
"Halsua kk","1997","3","14","02:00","1.2","28"
"Halsua kk","1997","3","15","02:00","0.9","28"
"Halsua kk","1997","3","16","02:00","-1","28"
"Halsua kk","1997","3","17","02:00","-1","28"
"Halsua kk","1997","3","18","02:00","0","28"
"Halsua kk","1997","3","19","02:00","1.2","28"
"Halsua kk","1997","3","20","02:00","-1","31"
"Halsua kk","1997","3","21","02:00","-1","31"
"Halsua kk","1997","3","22","02:00","-1","31"
"Halsua kk","1997","3","23","02:00","-1","31"
"Halsua kk","1997","3","24","02:00","-1","31"
"Halsua kk","1997","3","25","02:00","-1","31"
"Halsua kk","1997","3","26","02:00","8.6","30"
"Halsua kk","1997","3","27","02:00","11.8","40"
"Halsua kk","1997","3","28","02:00","1.1","44"
"Halsua kk","1997","3","29","02:00","1.5","44"
"Halsua kk","1997","3","30","02:00","6","42"
"Halsua kk","1997","3","31","03:00","-1","48"
"Halsua kk","1997","4","1","03:00","0.4","42"
"Halsua kk","1997","4","2","03:00","0.3","40"
"Halsua kk","1997","4","3","03:00","8.9","39"
"Halsua kk","1997","4","4","03:00","0.4","43"
"Halsua kk","1997","4","5","03:00","-1","43"
"Halsua kk","1997","4","6","03:00","-1","43"
"Halsua kk","1997","4","7","03:00","-1","43"
"Halsua kk","1997","4","8","03:00","-1","42"
"Halsua kk","1997","4","9","03:00","5.3","41"
"Halsua kk","1997","4","10","03:00","4.2","45"
"Halsua kk","1997","4","11","03:00","1.2","43"
"Halsua kk","1997","4","12","03:00","0.5","43"
"Halsua kk","1997","4","13","03:00","4.7","45"
"Halsua kk","1997","4","14","03:00","-1","46"
"Halsua kk","1997","4","15","03:00","-1","45"
"Halsua kk","1997","4","16","03:00","-1","45"
"Halsua kk","1997","4","17","03:00","-1","44"
"Halsua kk","1997","4","18","03:00","-1","42"
"Halsua kk","1997","4","19","03:00","-1","42"
"Halsua kk","1997","4","20","03:00","-1","42"
"Halsua kk","1997","4","21","03:00","1.2","42"
"Halsua kk","1997","4","22","03:00","2.5","40"
"Halsua kk","1997","4","23","03:00","4","40"
"Halsua kk","1997","4","24","03:00","0.4","43"
"Halsua kk","1997","4","25","03:00","-1","42"
"Halsua kk","1997","4","26","03:00","1.3","40"
"Halsua kk","1997","4","27","03:00","3.7","41"
"Halsua kk","1997","4","28","03:00","-1","41"
"Halsua kk","1997","4","29","03:00","4.8","38"
"Halsua kk","1997","4","30","03:00","1.2","41"
"Halsua kk","1997","5","1","03:00","1.3","38"
"Halsua kk","1997","5","2","03:00","2.2","35"
"Halsua kk","1997","5","3","03:00","4.2","33"
"Halsua kk","1997","5","4","03:00","0.4","33"
"Halsua kk","1997","5","5","03:00","-1","32"
"Halsua kk","1997","5","6","03:00","-1","30"
"Halsua kk","1997","5","7","03:00","-1","25"
"Halsua kk","1997","5","8","03:00","-1","15"
"Halsua kk","1997","5","9","03:00","0.5","5"
"Halsua kk","1997","5","10","03:00","-1","-1"
"Halsua kk","1997","5","11","03:00","0.6","-1"
"Halsua kk","1997","5","12","03:00","3.8","-1"
"Halsua kk","1997","5","13","03:00","-1","-1"
"Halsua kk","1997","5","14","03:00","5.9","-1"
"Halsua kk","1997","5","15","03:00","8.4","-1"
