Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2020,10,27,17:00,UTC,7,1006.2,0.1,97,0,0,11.2,10.7,3400,207,8.4,5.5
2020,10,27,18:00,UTC,7,1006.1,1,98,0.1,0,11,10.7,2340,205,7.1,3.9
2020,10,27,19:00,UTC,7,1006,0.1,98,0,0,10.6,10.3,2900,203,4.6,2.9
2020,10,27,20:00,UTC,7,1005.8,0,98,0,0,10.4,10.1,4220,217,4.3,2.8
2020,10,27,21:00,UTC,8,1005.2,0.1,98,0.3,0,10.3,10,3490,228,4.3,2.6
2020,10,27,22:00,UTC,8,1005.3,0.5,98,1.1,0,9.9,9.5,7170,249,5.8,4.1
2020,10,27,23:00,UTC,7,1005.4,2.3,97,1.7,0,8.9,8.4,8340,249,6.4,4.1
2020,10,28,00:00,UTC,8,1005.4,2,96,1.6,0,8.2,7.6,12190,222,6,3.9
2020,10,28,01:00,UTC,8,1005.1,1.4,98,1.2,0,8.3,8,13800,205,6,4.2
2020,10,28,02:00,UTC,8,1004.9,0.6,96,0.3,0,8.6,7.9,29640,197,8.7,5.3
2020,10,28,03:00,UTC,8,1004.7,0.2,93,0.7,0,8.8,7.8,16590,200,11.3,6.8
2020,10,28,04:00,UTC,8,1004.5,0,90,0,0,9.3,7.8,50000,201,15.1,9.1
2020,10,28,05:00,UTC,8,1005,0,92,0,0,9.4,8.2,49220,215,12.1,6.4
2020,10,28,06:00,UTC,7,1005.6,0,90,0,0,9.6,8.1,39830,214,12.7,6.6
2020,10,28,07:00,UTC,7,1006.3,0,89,0,0,10,8.2,40630,217,11.8,7
2020,10,28,08:00,UTC,7,1006.9,0,90,0,0,10.4,8.7,28210,212,11.3,7.1
2020,10,28,09:00,UTC,7,1007.7,0,87,0,0,10.8,8.8,33820,207,10.9,6.9
2020,10,28,10:00,UTC,7,1008.4,0,88,0,0,10.7,8.7,31140,206,12.1,8.3
2020,10,28,11:00,UTC,5,1008.8,0,86,0,0,11.1,8.8,33700,198,11.9,7.6
2020,10,28,12:00,UTC,7,1008.8,0,86,0,0,10.8,8.6,34860,202,11.4,7.4
2020,10,28,13:00,UTC,3,1008.9,0,85,0,0,11,8.5,37970,186,9.2,4.9
2020,10,28,14:00,UTC,7,1009.1,0,86,0,0,10.6,8.4,27610,175,9.4,6.4
2020,10,28,15:00,UTC,5,1009,0,87,0,0,10.3,8.3,35590,170,11.2,6.9
2020,10,28,16:00,UTC,7,1008.8,0,85,0,0,10,7.7,29580,164,10.3,6
2020,10,28,17:00,UTC,7,1008.8,0,85,0,0,9.7,7.3,27210,168,12.2,7.8
2020,10,28,18:00,UTC,7,1008.3,0,85,0,0,9.6,7.2,33020,170,13.9,8.6
2020,10,28,19:00,UTC,7,1008,0,87,0,0,9.5,7.5,28030,170,13.7,8.5
2020,10,28,20:00,UTC,7,1007.8,0,88,0,0,9.6,7.8,23360,174,11.3,7
2020,10,28,21:00,UTC,8,1007.2,0.3,95,0.4,0,9.2,8.4,4950,167,11.4,6.6
2020,10,28,22:00,UTC,8,1006.9,0.5,96,0.3,0,9.3,8.7,5370,175,12.4,7
2020,10,28,23:00,UTC,8,1006.6,0.5,97,0,0,9.4,9.1,3830,177,12.4,7.3
2020,10,29,00:00,UTC,8,1006.6,0.6,97,0,0,9.7,9.2,6410,191,12.2,6.7
2020,10,29,01:00,UTC,7,1006.7,0.3,96,0,0,9.9,9.4,9500,195,12.1,8.1
2020,10,29,02:00,UTC,7,1006.8,0,95,0,0,10.2,9.4,28970,209,10.9,6.3
2020,10,29,03:00,UTC,7,1007,0,94,0,0,10.1,9.2,16270,200,9.9,6.1
2020,10,29,04:00,UTC,7,1007.2,0,94,0,0,10.1,9.1,28830,200,10.6,6.6
2020,10,29,05:00,UTC,7,1007.4,0,93,0,0,10,9,31360,207,9.8,6.3
2020,10,29,06:00,UTC,7,1007.7,0,92,0,0,10.3,9.1,26930,208,8.9,4.9
2020,10,29,07:00,UTC,5,1008.2,0,91,0,0,10.1,8.7,26120,212,8.7,4.8
2020,10,29,08:00,UTC,7,1008.5,0,89,0,0,10.7,8.9,28180,192,9.6,5.8
2020,10,29,09:00,UTC,7,1008.8,0,90,0,0,10.7,9.1,25890,195,10.4,6.7
2020,10,29,10:00,UTC,5,1008.9,0,89,0,0,10.8,9.1,23670,194,10.1,5.6
2020,10,29,11:00,UTC,7,1008.7,0,87,0,0,11.1,8.9,24360,192,9.3,5.2
2020,10,29,12:00,UTC,7,1008.9,0,88,0,0,10.7,8.8,24560,205,9.4,6.4
2020,10,29,13:00,UTC,5,1008.9,0,88,0,0,10.5,8.7,24910,192,7.9,5.2
2020,10,29,14:00,UTC,7,1009.1,0,90,0,0,10.4,8.9,23440,199,7.1,4.4
2020,10,29,15:00,UTC,7,1009.5,0,92,0,0,10.2,9,23210,192,6.4,3.9
2020,10,29,16:00,UTC,7,1009.4,0,90,0,0,10.4,8.9,25670,196,7.7,3.9
2020,10,29,17:00,UTC,5,1009.4,0,94,0,0,9.7,8.7,20000,207,4.3,3.1
2020,10,29,18:00,UTC,7,1009.5,0,97,0,0,9.2,8.8,11310,189,3.5,2.4
2020,10,29,19:00,UTC,7,1009.8,0,96,0,0,9.9,9.3,11040,189,4.8,3.3
2020,10,29,20:00,UTC,1,1010,0,97,0,0,9,8.6,8310,186,3.9,2.7
2020,10,29,21:00,UTC,1,1010.1,0,98,0,0,8.9,8.5,10650,193,4,2.8
2020,10,29,22:00,UTC,7,1010.2,0,97,0,0,8.7,8.2,11180,252,3.7,2.9
2020,10,29,23:00,UTC,7,1010.3,0,97,0,0,8.6,8.1,10510,207,3.2,2.1
2020,10,30,00:00,UTC,7,1010.4,0,96,0,0,8.5,8,12920,223,2.9,2.3
2020,10,30,01:00,UTC,3,1010.5,0,95,0,0,8.1,7.3,17220,138,1.8,1.2
2020,10,30,02:00,UTC,7,1010.4,0,96,0,0,8.2,7.6,11830,124,2.2,1.5
2020,10,30,03:00,UTC,7,1010.7,0,97,0,0,8.4,7.9,12050,201,3.1,2.4
2020,10,30,04:00,UTC,7,1010.9,0,96,0,0,8.5,7.8,13010,206,2.7,1.8
2020,10,30,05:00,UTC,5,1011.1,0,95,0,0,8.1,7.4,9100,144,3.1,2.4
2020,10,30,06:00,UTC,7,1011.6,0,96,0,0,9.1,8.5,6970,182,3,1.9
2020,10,30,07:00,UTC,7,1012.1,0,94,0,0,9.5,8.7,7960,146,3.2,2.2
2020,10,30,08:00,UTC,7,1012.7,0,95,0,0,9.5,8.7,8400,196,4.1,2.5
2020,10,30,09:00,UTC,7,1012.8,0,91,0,0,10,8.6,13530,203,3.1,2.3
2020,10,30,10:00,UTC,7,1013.2,0,92,0,0,10,8.7,13760,212,3.4,2.4
2020,10,30,11:00,UTC,7,1013.5,0,95,0,0,9.4,8.6,5070,193,4.1,2.4
2020,10,30,12:00,UTC,7,1014,0,98,0,0,8.8,8.4,1380,195,4,3
2020,10,30,13:00,UTC,9,1014.1,0,99,0,0,8.7,8.5,960,203,4.5,2.9
2020,10,30,14:00,UTC,9,1014.7,0,99,0,0,8.6,8.5,640,222,3.9,2.7
2020,10,30,15:00,UTC,7,1015.1,0.4,99,0.2,0,8.7,8.6,2790,280,1.4,0.8
2020,10,30,16:00,UTC,7,1015.7,0,99,0,0,8.4,8.3,4450,55,1.6,1
2020,10,30,17:00,UTC,7,1016.2,0,99,0,0,8.2,8,3820,140,1.2,0.6
2020,10,30,18:00,UTC,8,1016.8,0,99,0,0,8.4,8.2,4830,64,1.7,1
2020,10,30,19:00,UTC,8,1017.3,0,98,0,0,8.3,8,4300,40,1.5,1.1
2020,10,30,20:00,UTC,8,1017.8,0,98,0,0,8.2,7.8,3800,322,1.9,1
2020,10,30,21:00,UTC,7,1018.3,0,98,0,0,8,7.7,3080,347,1.7,1.3
2020,10,30,22:00,UTC,8,1019,0,99,0,0,7.9,7.7,2170,324,3.4,2
2020,10,30,23:00,UTC,8,1019.4,0,99,0,0,7.8,7.6,5430,321,2.7,1.5
2020,10,31,00:00,UTC,8,1019.9,0,99,0,0,7.7,7.4,5050,338,1.7,1.1
2020,10,31,01:00,UTC,7,1020.2,0,98,0,0,7.5,7.3,5870,354,1.6,1
2020,10,31,02:00,UTC,8,1020.8,0,98,0,0,7.4,7.1,3720,318,2.2,1.4
2020,10,31,03:00,UTC,7,1021.6,0,97,0,0,6.4,6,8050,348,2.9,2.2
2020,10,31,04:00,UTC,8,1022.2,0,97,0,0,5.8,5.4,9550,328,2.9,1.9
2020,10,31,05:00,UTC,8,1022.5,0,97,0,0,5.6,5.1,12200,0,0.9,0
2020,10,31,06:00,UTC,8,1022.6,0,96,0,0,5.7,5.2,14760,41,2.1,1.7
2020,10,31,07:00,UTC,8,1023,0,95,0,0,6.1,5.4,16620,77,1.6,0.9
2020,10,31,08:00,UTC,8,1023.9,0,95,0,0,6.5,5.7,17730,0,0.9,0
2020,10,31,09:00,UTC,8,1024.6,0,93,0,0,6.7,5.7,24140,22,1.1,0.7
2020,10,31,10:00,UTC,8,1024.6,0,93,0,0,6.8,5.7,27840,6,1.6,0.9
2020,10,31,11:00,UTC,8,1024.8,0,92,0,0,7.4,6.2,28360,44,1.1,0.7
2020,10,31,12:00,UTC,8,1024.9,0,93,0,0,7.6,6.6,11960,78,1.8,1.2
2020,10,31,13:00,UTC,8,1025.1,0.4,97,0,0,8.1,7.7,4190,171,3,2.1
2020,10,31,14:00,UTC,7,1025.3,0.1,98,0,0,8.2,7.9,8510,170,3.1,2
2020,10,31,15:00,UTC,7,1025.3,0,96,0,0,7.8,7.2,13660,182,2.7,1.6
2020,10,31,16:00,UTC,7,1025.2,0,96,0,0,7.5,6.8,9560,177,2.1,1.2
2020,10,31,17:00,UTC,7,1025.3,0,98,0,0,7.2,7,5540,196,2.4,1.6
2020,10,31,18:00,UTC,7,1025.4,0,97,0,0,7.3,6.9,6260,135,3,1.8
2020,10,31,19:00,UTC,8,1025.5,0,97,0,0,7.6,7.1,8360,141,2.2,1.5
2020,10,31,20:00,UTC,8,1025.6,0,97,0,0,7.6,7.2,6390,110,2.8,2.3
2020,10,31,21:00,UTC,8,1025.4,0,95,0,0,8,7.3,13270,159,4.6,2.8
2020,10,31,22:00,UTC,8,1025.1,0,90,0,0,8.4,6.9,23200,163,4.3,2.8
2020,10,31,23:00,UTC,8,1025.2,0,91,0,0,8.4,7,21430,155,7.4,4.3
2020,11,1,00:00,UTC,8,1025.1,0,92,0,0,8.4,7.2,16200,165,5.5,3.4
2020,11,1,01:00,UTC,8,1024.7,0,88,0,0,8.7,6.9,30900,171,7.9,4.7
2020,11,1,02:00,UTC,8,1024.4,0,85,0,0,8.7,6.4,41560,160,6.6,4.1
2020,11,1,03:00,UTC,8,1024,0,87,0,0,8.7,6.7,37510,146,6.2,4.2
2020,11,1,04:00,UTC,8,1024,0,89,0,0,8.5,6.8,27670,152,7.5,4.2
2020,11,1,05:00,UTC,8,1023.8,0,88,0,0,8.4,6.5,29630,150,7.8,4.7
2020,11,1,06:00,UTC,7,1023.7,0,90,0,0,8.3,6.7,28040,142,6.3,3.5
2020,11,1,07:00,UTC,8,1023.5,0,88,0,0,8.4,6.5,33170,138,7.5,4
2020,11,1,08:00,UTC,8,1023.2,0,87,0,0,8.4,6.4,40660,138,8.7,5.7
2020,11,1,09:00,UTC,8,1022.9,0,89,0,0,8.4,6.8,24940,145,7.3,4.3
2020,11,1,10:00,UTC,8,1022.5,0,84,0,0,8.6,5.9,44660,144,8.8,5.1
2020,11,1,11:00,UTC,8,1022.2,0,82,0,0,8.7,5.7,50000,157,8.6,5.7
2020,11,1,12:00,UTC,8,1021.7,0,81,0,0,8.6,5.6,50000,145,10,6.6
2020,11,1,13:00,UTC,7,1021.3,0,86,0,0,8.4,6.2,42530,138,7.4,5.4
2020,11,1,14:00,UTC,8,1020.8,0,87,0,0,8.4,6.4,37260,138,8.6,4.8
2020,11,1,15:00,UTC,8,1020.2,0,87,0,0,8.4,6.4,42290,135,10.4,5.5
2020,11,1,16:00,UTC,8,1019.6,0,86,0,0,8.6,6.4,46500,130,10.4,5.8
2020,11,1,17:00,UTC,8,1019.3,0,86,0,0,8.7,6.5,49250,138,11.3,7.3
2020,11,1,18:00,UTC,7,1018.9,0,88,0,0,8.6,6.7,48770,137,10.2,5.2
2020,11,1,19:00,UTC,8,1018.4,0,85,0,0,8.6,6.3,50000,139,10.5,6.7
2020,11,1,20:00,UTC,8,1018.2,0,80,0,0,8.7,5.4,50000,140,11.2,6.4
2020,11,1,21:00,UTC,8,1018,0,79,0,0,8.6,5.1,50000,158,12.2,6.7
2020,11,1,22:00,UTC,8,1017.7,0,80,0,0,8.5,5.3,50000,158,12.1,6.7
2020,11,1,23:00,UTC,8,1016.9,0,80,0,0,8.3,5,50000,145,13.9,7.2
2020,11,2,00:00,UTC,8,1016.7,0,81,0,0,8,5,50000,149,12.2,6.8
2020,11,2,01:00,UTC,7,1016.1,0,84,0,0,7.3,4.8,25070,139,10.3,7.3
2020,11,2,02:00,UTC,,,,,,,,,,,,
2020,11,2,03:00,UTC,8,1014.5,0,80,0,0,7,3.7,50000,135,12.7,7.8
2020,11,2,04:00,UTC,8,1013.8,0,79,0,0,6.9,3.6,50000,135,13,7.5
2020,11,2,05:00,UTC,,,,,,,,,,,,
2020,11,2,06:00,UTC,,,0,,,,6.8,,,,,
2020,11,2,07:00,UTC,,,,,,,,,,,,
2020,11,2,08:00,UTC,8,1011.6,0,80,0,0,6.8,3.6,45170,140,14.7,9.3
2020,11,2,09:00,UTC,7,1010.6,0,78,0,0,7,3.4,44940,140,14.3,9.3
2020,11,2,10:00,UTC,7,1010,0,79,0,0,7.4,3.9,46240,145,12.9,7.5
2020,11,2,11:00,UTC,8,1008.9,0,77,0,0,7.6,3.7,48140,148,16.4,9.1
2020,11,2,12:00,UTC,7,1008,0,76,0,0,7.8,3.8,50000,143,15.4,9.1
2020,11,2,13:00,UTC,8,1007.6,0.1,82,0,0,7.5,4.5,28210,145,15,9.3
2020,11,2,14:00,UTC,8,1006.7,0,81,0,0,7.7,4.7,45790,144,14.9,9.4
2020,11,2,15:00,UTC,8,1005.8,0,82,0,0,8.3,5.4,39960,147,14.3,8.4
2020,11,2,16:00,UTC,8,1005,0,82,0,0,8.5,5.6,40970,153,14.9,8.4
2020,11,2,17:00,UTC,7,1004.2,0,84,0,0,8.8,6.3,21960,162,17.4,8.7
2020,11,2,18:00,UTC,7,1003.5,0.1,90,0.1,0,8.7,7.2,18570,162,12.9,7.8
2020,11,2,19:00,UTC,8,1002.5,0.2,90,0,0,9.3,7.8,26140,170,20.1,11.2
2020,11,2,20:00,UTC,8,1002.3,0.1,94,0,0,9.4,8.5,14060,168,18,10.7
2020,11,2,21:00,UTC,8,1001.7,0,94,0,0,9.6,8.7,37090,171,18,10.3
2020,11,2,22:00,UTC,7,1001.2,0.4,95,0.2,0,9.9,9.3,30670,175,17.7,10.4
2020,11,2,23:00,UTC,8,1000.8,0.3,95,0,0,10.4,9.6,14360,177,18.5,11.1
2020,11,3,00:00,UTC,8,1000.8,0.1,97,0.5,0,10.5,10,4150,178,17.3,10.4
2020,11,3,01:00,UTC,8,1000.5,0.5,97,0.3,0,10.7,10.3,4780,175,15.8,10.9
2020,11,3,02:00,UTC,8,1000.1,0.1,98,0.3,0,11,10.7,5110,173,14.8,9.4
2020,11,3,03:00,UTC,7,999.7,1.3,98,1.2,0,10.9,10.6,3170,170,16.6,10.7
2020,11,3,04:00,UTC,8,1000,2,98,3,0,12,11.6,5080,195,19.7,12.2
2020,11,3,05:00,UTC,8,1000.6,0.5,96,0,0,12.2,11.6,12920,209,15.7,8.9
2020,11,3,06:00,UTC,7,1001.7,0.1,92,0,0,11.6,10.3,27070,212,12.6,8.2
2020,11,3,07:00,UTC,7,1003.4,0,87,0,0,11.2,9.1,45280,234,10.2,6.6
2020,11,3,08:00,UTC,1,1004.6,0,84,0,0,11.2,8.6,37500,225,8.9,5.2
2020,11,3,09:00,UTC,8,1005.7,0,75,0,0,11.4,7.1,47070,223,11.5,6.7
2020,11,3,10:00,UTC,5,1006.5,0,76,0,0,12,7.9,36210,207,10.3,5.8
2020,11,3,11:00,UTC,8,1007.2,0,76,0,0,11.6,7.4,50000,221,13.5,7.8
2020,11,3,12:00,UTC,7,1007.8,0,69,0,0,11.6,6,50000,223,14,8.3
2020,11,3,13:00,UTC,8,1008.6,0,75,0,0,11.2,6.9,49670,223,11.9,6.3
2020,11,3,14:00,UTC,7,1009.3,0,81,0,0,10.7,7.6,18070,224,10,6.8
2020,11,3,15:00,UTC,7,1009.9,0,82,0,0,10.5,7.6,18200,219,13.9,8.1
2020,11,3,16:00,UTC,5,1010.6,0,86,0,0,10.1,7.9,33110,232,7.6,5.2
2020,11,3,17:00,UTC,5,1011.2,0,85,0,0,9.4,6.9,45460,224,11.2,6.8
2020,11,3,18:00,UTC,7,1011.9,0,88,0,0,9.6,7.7,35350,220,9.5,5.3
2020,11,3,19:00,UTC,7,1012.7,0,87,0,0,9.9,7.8,28420,220,8.7,5.1
2020,11,3,20:00,UTC,3,1013.4,0,89,0,0,9.6,7.9,24620,219,7.6,5
2020,11,3,21:00,UTC,0,1014.1,0,90,0,0,8.9,7.4,28240,218,7.9,4.5
2020,11,3,22:00,UTC,0,1014.8,0,89,0,0,8.6,6.9,38820,238,7.6,5.3
2020,11,3,23:00,UTC,0,1015.5,0,90,0,0,8.2,6.7,36410,221,6.3,4.4
2020,11,4,00:00,UTC,0,1016,0,90,0,0,7.9,6.4,40630,218,5,3.8
2020,11,4,01:00,UTC,1,1016.6,0,91,0,0,7.8,6.4,34810,224,6.5,4.8
2020,11,4,02:00,UTC,0,1017,0,90,0,0,7.5,5.9,39680,225,6.3,4.5
2020,11,4,03:00,UTC,1,1017,0,90,0,0,7.6,6.1,40440,219,4.4,2.9
2020,11,4,04:00,UTC,0,1017,0,92,0,0,7.2,6,35420,208,4.7,3.5
2020,11,4,05:00,UTC,0,1017.2,0,92,0,0,7.9,6.7,38750,197,6.8,4.7
2020,11,4,06:00,UTC,5,1017.2,0,94,0,0,9.3,8.4,22600,202,9.3,6.2
2020,11,4,07:00,UTC,7,1017.3,0,93,0,0,9.1,8,29870,202,8.7,5.5
2020,11,4,08:00,UTC,5,1016.9,0,93,0,0,8.8,7.7,26770,193,8.6,5.7
2020,11,4,09:00,UTC,5,1016.8,0,91,0,0,9.2,7.8,30350,195,10.2,6.2
2020,11,4,10:00,UTC,7,1016.2,0,91,0,0,9.4,7.9,29530,191,6.9,4.3
2020,11,4,11:00,UTC,7,1015.4,0,87,0,0,9.6,7.5,32860,194,7.8,4.9
2020,11,4,12:00,UTC,7,1014.4,0,90,0,0,9.4,7.9,26800,198,6.1,3.6
2020,11,4,13:00,UTC,7,1013.3,0.1,90,0.7,0,8.7,7.1,13580,215,6.3,4.5
2020,11,4,14:00,UTC,7,1013.1,2.7,94,2.6,0,6.8,5.8,21070,204,7,4
2020,11,4,15:00,UTC,7,1012.6,0,94,0,0,6.9,6.1,24230,221,4.2,2.9
2020,11,4,16:00,UTC,5,1012.5,0,94,0,0,6.7,5.9,49670,229,8.1,4.8
2020,11,4,17:00,UTC,1,1013.1,0,92,0,0,6.1,4.9,50000,240,10.9,7.1
2020,11,4,18:00,UTC,5,1013.4,0,91,0,0,5.4,4,50000,260,9.9,5.7
2020,11,4,19:00,UTC,1,1013.3,0,95,0,0,3.9,3.2,50000,269,4.3,2.9
2020,11,4,20:00,UTC,1,1013.4,0,97,0,0,3.9,3.4,50000,199,3.9,2.7
2020,11,4,21:00,UTC,5,1014.1,0,96,0,0,4.1,3.5,50000,220,4.4,3.5
2020,11,4,22:00,UTC,1,1013.6,0,93,0,0,4.8,3.7,50000,231,8.7,5.3
2020,11,4,23:00,UTC,1,1013.4,0,95,0,0,4.8,4,36090,232,7.1,5.1
2020,11,5,00:00,UTC,3,1013.2,0,93,0,0,5.5,4.4,28910,229,7.2,4.8
2020,11,5,01:00,UTC,7,1012.8,0,89,0,0,6.6,4.8,40170,230,7.4,4.4
2020,11,5,02:00,UTC,5,1012.2,0,82,0,0,7,4.2,50000,231,9.3,5.8
2020,11,5,03:00,UTC,1,1012,0,88,0,0,6,4.1,50000,237,7.5,4.8
2020,11,5,04:00,UTC,0,1011.3,0,92,0,0,5.4,4.2,45950,231,7.3,4.5
2020,11,5,05:00,UTC,0,1010.7,0,90,0,0,5.7,4.1,50000,233,9.5,6.2
2020,11,5,06:00,UTC,1,1010.1,0,88,0,0,6.5,4.6,50000,233,8.4,5.8
2020,11,5,07:00,UTC,7,1009.1,0,84,0,0,7.3,4.7,48990,230,11.7,6.9
2020,11,5,08:00,UTC,7,1008,0,80,0,0,8,4.7,48950,227,12.4,8.2
2020,11,5,09:00,UTC,8,1007.3,0,77,0,0,8.7,4.9,50000,226,15.2,8.4
2020,11,5,10:00,UTC,8,1006.4,0,70,0,0,9,3.9,50000,226,17.1,9.6
2020,11,5,11:00,UTC,7,1005.8,0,72,0,0,9.2,4.4,50000,238,13.6,8
2020,11,5,12:00,UTC,7,1005.6,0,73,0,0,9,4.4,50000,245,16.4,10.7
2020,11,5,13:00,UTC,7,1005.4,0,74,0,0,8.8,4.4,50000,240,14.5,8.6
2020,11,5,14:00,UTC,1,1006.2,0,76,0,0,8.5,4.4,50000,250,14.3,8.3
2020,11,5,15:00,UTC,1,1006.7,0,77,0,0,8.2,4.3,50000,252,11.4,7.3
2020,11,5,16:00,UTC,0,1007.2,0,79,0,0,7.6,4.2,50000,253,11.3,6
2020,11,5,17:00,UTC,0,1008,0,73,0,0,8.1,3.4,50000,269,12.5,7.3
2020,11,5,18:00,UTC,0,1008.5,0,76,0,0,7.4,3.4,50000,247,8.4,5.5
2020,11,5,19:00,UTC,3,1008.7,0,79,0,0,7,3.6,50000,236,7.8,4.8
2020,11,5,20:00,UTC,5,1009.3,0,80,0,0,7.2,3.9,50000,243,10,6.1
2020,11,5,21:00,UTC,5,1009.1,0,77,0,0,7.3,3.6,50000,240,7.4,4.7
2020,11,5,22:00,UTC,5,1009.1,0,77,0,0,7.8,3.9,50000,235,8.5,5.6
2020,11,5,23:00,UTC,1,1008.9,0,80,0,0,7.3,4.1,50000,240,8.6,5.9
2020,11,6,00:00,UTC,0,1009.1,0,84,0,0,6.6,4.2,50000,259,9.4,5.8
2020,11,6,01:00,UTC,3,1009.4,0,83,0,0,6.3,3.6,50000,273,8.4,5.3
2020,11,6,02:00,UTC,1,1010.2,0,81,0,0,6,3.1,50000,271,8.9,5.1
2020,11,6,03:00,UTC,0,1010.9,0,81,0,0,5.9,2.8,39500,265,9.9,5.3
2020,11,6,04:00,UTC,0,1011,0,81,0,0,5.1,2.2,35660,278,7,4.5
2020,11,6,05:00,UTC,0,1011.3,0,86,0,0,4.4,2.2,29170,268,8,4.9
2020,11,6,06:00,UTC,0,1012.3,0,83,0,0,5.1,2.5,24120,249,8,4.9
2020,11,6,07:00,UTC,0,1013.2,0,81,0,0,5.4,2.4,22370,252,7.9,5.5
2020,11,6,08:00,UTC,0,1013.7,0,73,0,0,7,2.5,25610,249,9.3,5.5
2020,11,6,09:00,UTC,0,1014.3,0,67,0,0,8.6,2.8,30710,252,9.3,5.6
2020,11,6,10:00,UTC,0,1014.9,0,66,0,0,9.7,3.7,40260,261,7.3,4.1
2020,11,6,11:00,UTC,0,1015.1,0,66,0,0,10.7,4.7,39220,274,7.8,4.4
2020,11,6,12:00,UTC,5,1015.6,0,70,0,0,10.9,5.7,50000,264,10.4,4.6
2020,11,6,13:00,UTC,0,1016,0,74,0,0,10.3,5.9,45670,251,5.4,3.5
2020,11,6,14:00,UTC,0,1015.7,0,80,0,0,9.5,6.2,50000,240,6.6,4.1
2020,11,6,15:00,UTC,1,1015.9,0,86,0,0,9.1,6.8,50000,221,6.4,4.7
2020,11,6,16:00,UTC,0,1015.7,0,88,0,0,9.2,7.3,50000,246,8.6,5.8
2020,11,6,17:00,UTC,0,1016.1,0,90,0,0,8.9,7.3,50000,235,8.1,5.5
2020,11,6,18:00,UTC,0,1016.1,0,88,0,0,9,7.1,50000,256,10.8,7.2
2020,11,6,19:00,UTC,0,1016.7,0,81,0,0,9.9,6.8,50000,269,14.4,8.4
2020,11,6,20:00,UTC,0,1017.3,0,79,0,0,10.2,6.7,50000,270,11.5,7.2
2020,11,6,21:00,UTC,0,1018,0,80,0,0,9.8,6.6,50000,270,13.5,8.3
2020,11,6,22:00,UTC,0,1018.5,0,73,0,0,10.4,5.8,50000,286,13.2,7.5
2020,11,6,23:00,UTC,0,1018.7,0,77,0,0,9.7,5.8,50000,270,9.4,5.7
2020,11,7,00:00,UTC,0,1019.1,0,79,0,0,9,5.7,50000,277,8.2,5.4
2020,11,7,01:00,UTC,0,1019.5,0,80,0,0,8.9,5.7,50000,284,8.2,4.5
2020,11,7,02:00,UTC,0,1019.3,0,86,0,0,7,4.8,50000,258,5.7,3.7
2020,11,7,03:00,UTC,0,1019.5,0,89,0,0,6.5,4.8,50000,254,6,4.4
2020,11,7,04:00,UTC,0,1019.5,0,86,0,0,7.2,5,50000,273,7.9,4.5
2020,11,7,05:00,UTC,0,1019.2,0,92,0,0,5.8,4.6,50000,276,6.3,4.5
2020,11,7,06:00,UTC,0,1019.6,0,91,0,0,6.1,4.7,50000,254,6,4.4
2020,11,7,07:00,UTC,0,1019.6,0,89,0,0,6.7,5,50000,238,5.4,4.1
2020,11,7,08:00,UTC,0,1019.6,0,85,0,0,7.7,5.3,50000,246,7.2,5.2
2020,11,7,09:00,UTC,0,1018.9,0,78,0,0,9.1,5.4,50000,245,6.2,3.8
2020,11,7,10:00,UTC,0,1017.9,0,72,0,0,10.5,5.7,50000,218,6.8,3.7
2020,11,7,11:00,UTC,0,1017,0,73,0,0,11.5,6.7,50000,206,8.2,5
2020,11,7,12:00,UTC,7,1016.1,0,90,0,0,9.9,8.2,50000,216,14,7.7
2020,11,7,13:00,UTC,7,1015.6,0,87,0,0,9.5,7.5,50000,232,13.2,7.2
2020,11,7,14:00,UTC,7,1014.8,0,86,0,0,9.1,6.8,50000,226,9.8,6.4
2020,11,7,15:00,UTC,8,1014.8,0,83,0,0,8.8,6,50000,250,15.3,10.1
2020,11,7,16:00,UTC,8,1014.8,0,84,0,0,8.6,6,50000,254,10.8,7
2020,11,7,17:00,UTC,8,1014.5,0,83,0,0,8.7,6,45880,252,11,6
2020,11,7,18:00,UTC,8,1014.3,0,83,0,0,8.8,6.1,40950,247,10.4,6.3
2020,11,7,19:00,UTC,8,1013.9,0,85,0,0,8.8,6.4,38000,252,9.7,5.3
2020,11,7,20:00,UTC,8,1013.7,0,83,0,0,8.8,6.2,47820,256,6.9,4.7
2020,11,7,21:00,UTC,8,1013.5,0,84,0,0,8.6,6.2,44910,264,8.1,4.8
2020,11,7,22:00,UTC,7,1013.3,0,84,0,0,8.4,5.9,50000,268,6.8,4
2020,11,7,23:00,UTC,8,1013.2,0,86,0,0,8.3,6,50000,257,6,3.6
2020,11,8,00:00,UTC,7,1013.3,0,88,0,0,7.6,5.8,50000,269,6.1,3.5
2020,11,8,01:00,UTC,8,1013.6,0,87,0,0,7.8,5.8,50000,290,5.6,3.5
2020,11,8,02:00,UTC,7,1013.9,0,86,0,0,7.6,5.5,50000,325,5,2.8
2020,11,8,03:00,UTC,7,1014.7,0,81,0,0,7.3,4.3,50000,333,6.7,4
