"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","1","02:00","-1","21"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","2","02:00","-1","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","3","02:00","0","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","4","02:00","0","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","5","02:00","4.2","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","6","02:00","-1","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","7","02:00","2.6","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","8","02:00","-1","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","9","02:00","-1","12"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","10","02:00","2.5","12"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","11","02:00","1.5","13"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","12","02:00","-1","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","13","02:00","1.5","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","14","02:00","0","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","15","02:00","2.2","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","16","02:00","-1","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","17","02:00","-1","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","18","02:00","0","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","19","02:00","-1","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","20","02:00","0.1","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","21","02:00","0.9","15"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","22","02:00","0","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","23","02:00","-1","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","24","02:00","0","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","25","02:00","0","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","26","02:00","0.3","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","27","02:00","0.9","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","2","28","02:00","0.3","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","1","02:00","0","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","2","02:00","-1","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","3","02:00","-1","18"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","4","02:00","0","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","5","02:00","4.3","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","6","02:00","1.4","20"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","7","02:00","0","21"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","8","02:00","-1","21"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","9","02:00","0.1","21"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","10","02:00","0","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","11","02:00","0.2","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","12","02:00","0.2","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","13","02:00","0","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","14","02:00","0.1","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","15","02:00","-1","5"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","16","02:00","0.5","4"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","17","02:00","0.4","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","18","02:00","-1","2"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","19","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","20","02:00","0.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","21","02:00","0.2","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","22","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","23","02:00","3.4","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","24","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","25","02:00","0.2","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","26","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","27","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","28","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","29","03:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","30","03:00","1.9","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","3","31","03:00","0.2","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","1","03:00","0.3","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","2","03:00","0.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","3","03:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","4","03:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","5","03:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","6","03:00","2","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","7","03:00","0.1","2"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","8","03:00","-1","2"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","9","03:00","-1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","10","03:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","11","03:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","12","03:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","13","03:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","14","03:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","15","03:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","16","03:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","17","03:00","2.7","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","18","03:00","3.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","19","03:00","0","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","20","03:00","-1","2"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","21","03:00","10.9","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","22","03:00","1.6","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","23","03:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","24","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","25","03:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","26","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","27","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","28","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","29","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","4","30","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","1","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","2","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","3","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","4","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","5","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","6","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","7","03:00","4.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","8","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","9","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","10","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","11","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","12","03:00","6.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","13","03:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","14","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","15","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","16","03:00","4.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","17","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","18","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","19","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","20","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","21","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","22","03:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","23","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","24","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","25","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","26","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","27","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","28","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","29","03:00","7.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","30","03:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","5","31","03:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","1","03:00","6.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","2","03:00","2.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","3","03:00","1.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","4","03:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","5","03:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","6","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","7","03:00","1.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","8","03:00","1.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","9","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","10","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","11","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","12","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","13","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","14","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","15","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","16","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","17","03:00","5.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","18","03:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","19","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","20","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","21","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","22","03:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","23","03:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","24","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","25","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","26","03:00","1.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","27","03:00","2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","28","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","29","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","6","30","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","1","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","2","03:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","3","03:00","8.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","4","03:00","15.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","5","03:00","1.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","6","03:00","17.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","7","03:00","2.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","8","03:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","9","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","10","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","11","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","12","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","13","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","14","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","15","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","16","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","17","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","18","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","19","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","20","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","21","03:00","8.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","22","03:00","4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","23","03:00","45","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","24","03:00","3.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","25","03:00","5.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","26","03:00","1.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","27","03:00","7.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","28","03:00","5.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","29","03:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","30","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","7","31","03:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","1","03:00","15.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","2","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","3","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","4","03:00","2.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","5","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","6","03:00","6.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","7","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","8","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","9","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","10","03:00","0.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","11","03:00","14.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","12","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","13","03:00","5.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","14","03:00","5.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","15","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","16","03:00","7.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","17","03:00","10.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","18","03:00","4.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","19","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","20","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","21","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","22","03:00","0.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","23","03:00","9.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","24","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","25","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","26","03:00","0.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","27","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","28","03:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","29","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","30","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","8","31","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","1","03:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","2","03:00","6.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","3","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","4","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","5","03:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","6","03:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","7","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","8","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","9","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","10","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","11","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","12","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","13","03:00","1.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","14","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","15","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","16","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","17","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","18","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","19","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","20","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","21","03:00","6.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","22","03:00","14.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","23","03:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","24","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","25","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","26","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","27","02:00","1.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","28","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","29","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","9","30","02:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","1","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","2","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","3","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","4","02:00","4.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","5","02:00","1.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","6","02:00","5.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","7","02:00","10.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","8","02:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","9","02:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","10","02:00","6.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","11","02:00","7.4","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","12","02:00","3","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","13","02:00","11","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","14","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","15","02:00","2.6","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","16","02:00","0.3","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","17","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","18","02:00","5.5","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","19","02:00","1.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","20","02:00","0.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","21","02:00","-1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","22","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","23","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","24","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","25","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","26","02:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","27","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","28","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","29","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","30","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","10","31","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","1","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","2","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","3","02:00","0.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","4","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","5","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","6","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","7","02:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","8","02:00","0.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","9","02:00","0.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","10","02:00","0.4","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","11","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","12","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","13","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","14","02:00","0.6","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","15","02:00","0.4","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","16","02:00","-1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","17","02:00","-1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","18","02:00","-1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","19","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","20","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","21","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","22","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","23","02:00","0.2","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","24","02:00","0.1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","25","02:00","0","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","26","02:00","0","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","27","02:00","3","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","28","02:00","0","5"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","29","02:00","0.1","5"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","11","30","02:00","0.2","5"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","12","1","02:00","0.1","5"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","12","2","02:00","0.1","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","12","3","02:00","0.3","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","12","4","02:00","3.3","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","12","5","02:00","1.2","12"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","12","6","02:00","1.9","13"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","12","7","02:00","5.3","15"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1993","12","8","02:00","4.3","12"
